voltage_trace: voltage_traces/voltage_trace2.txt
Fixed time simulation start ######################################
hazard_threshold_val;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
4000;3 ms;72;54455;8750;10;41954;7979;3917;533;54383;4275;3750;49603;330;3917;533;54383;290;230;49653;280;3917;533;54383;365;305;49753;180;3917;533;54383;350;290;
4040;3 ms;72;54455;8750;9;42207;7870;3773;533;54383;4085;3560;49754;323;3773;533;54383;675;615;49825;252;3773;533;54383;365;305;49915;162;3773;533;54383;280;220;
4080;3 ms;72;54455;8750;8;42968;7064;3818;533;54383;4255;3730;49768;264;3818;533;54383;415;355;49808;224;3818;533;54383;280;220;49888;144;3818;533;54383;280;220;
4120;3 ms;72;54455;8750;8;43589;6488;3773;533;54383;4085;3560;49813;264;3773;533;54383;675;615;49853;224;3773;533;54383;365;305;49933;144;3773;533;54383;280;220;
4160;3 ms;72;54455;8750;7;44345;6027;3563;448;54383;3770;3400;50141;231;3563;448;54383;415;355;50176;196;3563;448;54383;425;295;50246;126;3563;448;54383;395;280;
4200;3 ms;72;54455;8750;7;44758;5972;3155;498;54383;3120;2750;50499;231;3155;498;54383;765;585;50534;196;3155;498;54383;585;445;50604;126;3155;498;54383;320;260;
4240;3 ms;72;54455;8750;6;44716;5306;3828;533;54383;4265;3740;49824;198;3828;533;54383;280;220;49854;168;3828;533;54383;280;220;49914;108;3828;533;54383;280;220;
4280;3 ms;72;54455;8750;6;45556;4934;3360;533;54383;3605;3080;50292;198;3360;533;54383;385;325;50322;168;3360;533;54383;420;360;50382;108;3360;533;54383;320;260;
4320;3 ms;72;54455;8750;5;46217;4631;3002;533;54383;3255;2730;50683;165;3002;533;54383;500;440;50708;140;3002;533;54383;400;340;50758;90;3002;533;54383;300;240;
4360;3 ms;72;54455;8750;5;46451;4302;3097;533;54383;3425;2900;50588;165;3097;533;54383;365;305;50613;140;3097;533;54383;325;265;50663;90;3097;533;54383;240;180;
