voltage_trace: voltage_traces/voltage_trace2.txt
Fixed time simulation start ######################################
hazard_threshold_val;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
3000;3 ms;72;54455;8750;34;21742;26856;4220;1565;54383;5544;3999;47476;1122;4220;1565;54383;525;375;47646;952;4220;1565;54383;400;250;47986;612;4220;1565;54383;400;250;
3050;3 ms;72;54455;8750;32;22645;25680;4493;1565;54383;5938;4393;47269;1056;4493;1565;54383;680;530;47429;896;4493;1565;54383;410;260;47749;576;4493;1565;54383;410;260;
3100;3 ms;72;54455;8750;31;24289;24711;3818;1565;54383;5275;3730;47977;1023;3818;1565;54383;505;355;48132;868;3818;1565;54383;370;220;48442;558;3818;1565;54383;370;220;
3150;3 ms;72;54455;8750;30;25161;23744;4043;1435;54383;4835;3610;47915;990;4043;1435;54383;1190;790;48065;840;4043;1435;54383;815;515;48365;540;4043;1435;54383;535;330;
3200;3 ms;72;54455;8750;28;26309;22558;4046;1470;54383;5130;3750;47943;924;4046;1470;54383;780;500;48083;784;4046;1470;54383;620;400;48363;504;4046;1470;54383;390;240;
3250;3 ms;72;54455;8750;26;27165;21199;4489;1530;54383;5650;4260;47506;858;4489;1530;54383;655;385;47636;728;4489;1530;54383;575;345;47896;468;4489;1530;54383;410;260;
3300;3 ms;72;54455;8750;25;28265;20184;4404;1530;54383;5490;4100;47624;825;4404;1530;54383;655;385;47749;700;4404;1530;54383;650;420;47999;450;4404;1530;54383;470;320;
3350;3 ms;72;54455;8750;24;29724;18934;4255;1470;54383;5460;4080;47866;792;4255;1470;54383;665;385;47986;672;4255;1470;54383;545;325;48226;432;4255;1470;54383;515;310;
3400;3 ms;72;54455;8750;21;30867;17270;4681;1565;54383;5835;4290;47444;693;4681;1565;54383;565;415;47549;588;4681;1565;54383;675;525;47759;378;4681;1565;54383;560;410;
3450;3 ms;72;54455;8750;20;31802;16438;4578;1565;54383;5815;4270;47580;660;4578;1565;54383;545;395;47680;560;4578;1565;54383;580;430;47880;360;4578;1565;54383;480;330;
3500;3 ms;72;54455;8750;20;32673;16149;3996;1565;54383;5445;3900;48162;660;3996;1565;54383;660;510;48262;560;3996;1565;54383;390;240;48462;360;3996;1565;54383;390;240;
3550;3 ms;72;54455;8750;18;33549;14776;4837;1221;54383;5805;4600;47731;594;4837;1221;54383;525;405;47821;504;4837;1221;54383;485;365;48001;324;4837;1221;54383;400;280;
3600;3 ms;72;54455;8750;17;34454;13573;5135;1221;54383;6145;4940;47466;561;5135;1221;54383;420;300;47551;476;5135;1221;54383;495;375;47721;306;5135;1221;54383;480;360;
3650;3 ms;72;54455;8750;15;34935;12317;5995;1136;54383;6830;5780;46757;495;5995;1136;54383;605;485;46832;420;5995;1136;54383;615;425;46982;270;5995;1136;54383;585;410;
3700;3 ms;72;54455;8750;14;36437;11804;4931;1211;54383;5935;4740;47779;462;4931;1211;54383;945;695;47849;392;4931;1211;54383;485;365;47989;252;4931;1211;54383;470;350;
3750;3 ms;72;54455;8750;14;37008;11203;4951;1221;54383;5965;4760;47749;462;4951;1221;54383;545;425;47819;392;4951;1221;54383;485;365;47959;252;4951;1221;54383;470;350;
3800;3 ms;72;54455;8750;13;37836;10818;4663;1066;54383;5480;4430;48225;429;4663;1066;54383;515;395;48290;364;4663;1066;54383;475;355;48420;234;4663;1066;54383;390;270;
3850;3 ms;72;54455;8750;12;39003;9840;4663;877;54383;5295;4430;48447;396;4663;877;54383;485;395;48507;336;4663;877;54383;445;355;48627;216;4663;877;54383;360;270;
3900;3 ms;72;54455;8750;11;40005;9412;4244;722;54383;4650;3940;49054;363;4244;722;54383;475;385;49109;308;4244;722;54383;510;420;49219;198;4244;722;54383;410;320;
3950;3 ms;72;54455;8750;10;40921;8655;4309;498;54383;4300;3930;49246;330;4309;498;54383;565;385;49296;280;4309;498;54383;635;495;49396;180;4309;498;54383;380;320;
Fixed time simulation end ########################################

