voltage_trace: voltage_traces/voltage_trace4.txt
Fixed time simulation start ######################################
hazard_threshold_val;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
3650;3 ms;7;15536;0;1;12781;1574;1140;35;15530;385;352;14296;59;1140;35;15530;352;319;14327;28;1140;35;15530;55;22;14337;18;1140;35;15530;55;22;
3690;3 ms;7;15536;0;1;12787;1540;1168;35;15530;407;374;14294;33;1168;35;15530;55;22;14299;28;1168;35;15530;55;22;14309;18;1168;35;15530;55;22;
3730;3 ms;7;15536;0;1;12815;1484;1196;35;15530;407;374;14266;33;1196;35;15530;55;22;14271;28;1196;35;15530;55;22;14281;18;1196;35;15530;55;22;
3770;3 ms;7;15536;0;1;12859;1416;1220;35;15530;407;374;14242;33;1220;35;15530;55;22;14247;28;1220;35;15530;55;22;14257;18;1220;35;15530;55;22;
3810;3 ms;7;15536;0;1;12895;1352;1248;35;15530;407;374;14214;33;1248;35;15530;55;22;14219;28;1248;35;15530;55;22;14229;18;1248;35;15530;55;22;
3850;3 ms;7;15536;0;1;12923;1296;1276;35;15530;407;374;14186;33;1276;35;15530;55;22;14191;28;1276;35;15530;55;22;14201;18;1276;35;15530;55;22;
3890;3 ms;7;15536;0;1;12939;1264;1292;35;15530;407;374;14170;33;1292;35;15530;55;22;14175;28;1292;35;15530;55;22;14185;18;1292;35;15530;55;22;
3930;3 ms;7;15536;0;1;12955;1208;1332;35;15530;407;374;14130;33;1332;35;15530;55;22;14135;28;1332;35;15530;55;22;14145;18;1332;35;15530;55;22;
3970;3 ms;7;15536;0;1;12971;1160;1364;35;15530;407;374;14098;33;1364;35;15530;55;22;14103;28;1364;35;15530;55;22;14113;18;1364;35;15530;55;22;
4010;3 ms;7;15536;0;1;12991;1084;1420;35;15530;407;374;14042;33;1420;35;15530;55;22;14047;28;1420;35;15530;55;22;14057;18;1420;35;15530;55;22;
4050;3 ms;7;15536;0;1;13007;1012;1476;35;15530;407;374;13986;33;1476;35;15530;55;22;13991;28;1476;35;15530;55;22;14001;18;1476;35;15530;55;22;
4090;3 ms;7;15536;0;1;13027;936;1532;35;15530;407;374;13930;33;1532;35;15530;55;22;13935;28;1532;35;15530;55;22;13945;18;1532;35;15530;55;22;
4130;3 ms;7;15536;0;0;12978;543;1966;43;15530;781;748;13521;0;1966;43;15530;77;44;13521;0;1966;43;15530;77;44;13521;0;1966;43;15530;77;44;
4170;3 ms;7;15536;0;0;13064;531;1900;35;15530;407;374;13595;0;1900;35;15530;55;22;13595;0;1900;35;15530;55;22;13595;0;1900;35;15530;55;22;
4210;3 ms;7;15536;0;0;13084;395;2016;35;15530;407;374;13479;0;2016;35;15530;55;22;13479;0;2016;35;15530;55;22;13479;0;2016;35;15530;55;22;
4250;3 ms;7;15536;0;0;13106;307;2082;35;15530;781;748;13413;0;2082;35;15530;77;44;13413;0;2082;35;15530;77;44;13413;0;2082;35;15530;77;44;
4290;3 ms;7;15536;0;0;13132;175;2188;35;15530;407;374;13307;0;2188;35;15530;55;22;13307;0;2188;35;15530;55;22;13307;0;2188;35;15530;55;22;
4330;3 ms;7;15536;0;0;13156;7;2332;35;15530;407;374;13163;0;2332;35;15530;55;22;13163;0;2332;35;15530;55;22;13163;0;2332;35;15530;55;22;
4370;3 ms;7;15536;0;0;15530;0;0;0;15530;0;0;15530;0;0;0;15530;0;0;15530;0;0;0;15530;0;0;15530;0;0;0;15530;0;0;
4410;3 ms;7;15536;0;0;15530;0;0;0;15530;0;0;15530;0;0;0;15530;0;0;15530;0;0;0;15530;0;0;15530;0;0;0;15530;0;0;
Fixed time simulation end ########################################

